sector_code,subsector_code,industry_group_code,naics_industry_code,national_industry_code,sector_desc,subsector_desc,industry_group_desc,naics_industry_desc,national_industry_desc
23,336,3363,33637,336370,Construction,Transportation equipment manufacturing,Motor vehicle parts manufacturing,Motor vehicle metal stamping,Motor vehicle metal stamping
23,336,3363,33639,336390,Construction,Transportation equipment manufacturing,Motor vehicle parts manufacturing,Other motor vehicle parts manufacturing,Other motor vehicle parts manufacturing
23,336,3364,33641,336411,Construction,Transportation equipment manufacturing,Aerospace product and parts manufacturing,Aerospace product and parts manufacturing,Aircraft manufacturing
23,336,3364,33641,336412,Construction,Transportation equipment manufacturing,Aerospace product and parts manufacturing,Aerospace product and parts manufacturing,Aircraft engine and engine parts manufacturing
23,336,3364,33641,336413,Construction,Transportation equipment manufacturing,Aerospace product and parts manufacturing,Aerospace product and parts manufacturing,Other aircraft parts and auxiliary equipment manufacturing
23,336,3364,33641,336414,Construction,Transportation equipment manufacturing,Aerospace product and parts manufacturing,Aerospace product and parts manufacturing,Guided missile and space vehicle manufacturing
23,336,3364,33641,336415,Construction,Transportation equipment manufacturing,Aerospace product and parts manufacturing,Aerospace product and parts manufacturing,Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing
23,336,3364,33641,336419,Construction,Transportation equipment manufacturing,Aerospace product and parts manufacturing,Aerospace product and parts manufacturing,Other guided missile and space vehicle parts and auxiliary equipment manufacturing
23,336,3365,33651,336510,Construction,Transportation equipment manufacturing,Railroad rolling stock manufacturing,Railroad rolling stock manufacturing,Railroad rolling stock manufacturing
23,336,3366,33661,336611,Construction,Transportation equipment manufacturing,Ship and boat building,Ship and boat building,Ship building and repairing
23,336,3366,33661,336612,Construction,Transportation equipment manufacturing,Ship and boat building,Ship and boat building,Boat building
23,336,3369,33699,336991,Construction,Transportation equipment manufacturing,Other transportation equipment manufacturing,Other transportation equipment manufacturing,"Motorcycle, bicycle, and parts manufacturing"
23,336,3369,33699,336992,Construction,Transportation equipment manufacturing,Other transportation equipment manufacturing,Other transportation equipment manufacturing,"Military armored vehicle, tank, and tank component manufacturing"
23,336,3369,33699,336999,Construction,Transportation equipment manufacturing,Other transportation equipment manufacturing,Other transportation equipment manufacturing,All other transportation equipment manufacturing
23,337,3371,33711,337110,Construction,Furniture and related product manufacturing,Household and institutional furniture and kitchen cabinet manufacturing,Wood kitchen cabinet and countertop manufacturing,Wood kitchen cabinet and countertop manufacturing
23,337,3371,33712,337121,Construction,Furniture and related product manufacturing,Household and institutional furniture and kitchen cabinet manufacturing,Household and institutional furniture manufacturing,Upholstered household furniture manufacturing
23,337,3371,33712,337122,Construction,Furniture and related product manufacturing,Household and institutional furniture and kitchen cabinet manufacturing,Household and institutional furniture manufacturing,Nonupholstered wood household furniture manufacturing
23,337,3371,33712,337124,Construction,Furniture and related product manufacturing,Household and institutional furniture and kitchen cabinet manufacturing,Household and institutional furniture manufacturing,Metal household furniture manufacturing
23,337,3371,33712,337125,Construction,Furniture and related product manufacturing,Household and institutional furniture and kitchen cabinet manufacturing,Household and institutional furniture manufacturing,Household furniture (except wood and metal) manufacturing
23,337,3371,33712,337127,Construction,Furniture and related product manufacturing,Household and institutional furniture and kitchen cabinet manufacturing,Household and institutional furniture manufacturing,Institutional furniture manufacturing
23,337,3372,33721,337211,Construction,Furniture and related product manufacturing,Office furniture (including fixtures) manufacturing,Office furniture (including fixtures) manufacturing,Wood office furniture manufacturing
23,337,3372,33721,337212,Construction,Furniture and related product manufacturing,Office furniture (including fixtures) manufacturing,Office furniture (including fixtures) manufacturing,Custom architectural woodwork and millwork manufacturing
23,337,3372,33721,337214,Construction,Furniture and related product manufacturing,Office furniture (including fixtures) manufacturing,Office furniture (including fixtures) manufacturing,Office furniture (except wood) manufacturing
23,337,3372,33721,337215,Construction,Furniture and related product manufacturing,Office furniture (including fixtures) manufacturing,Office furniture (including fixtures) manufacturing,"Showcase, partition, shelving, and locker manufacturing"
23,337,3379,33791,337910,Construction,Furniture and related product manufacturing,Other furniture related product manufacturing,Mattress manufacturing,Mattress manufacturing
23,337,3379,33792,337920,Construction,Furniture and related product manufacturing,Other furniture related product manufacturing,Blind and shade manufacturing,Blind and shade manufacturing
23,339,3391,33911,339112,Construction,Miscellaneous manufacturing,Medical equipment and supplies manufacturing,Medical equipment and supplies manufacturing,Surgical and medical instrument manufacturing
23,339,3391,33911,339113,Construction,Miscellaneous manufacturing,Medical equipment and supplies manufacturing,Medical equipment and supplies manufacturing,Surgical appliance and supplies manufacturing
23,339,3391,33911,339114,Construction,Miscellaneous manufacturing,Medical equipment and supplies manufacturing,Medical equipment and supplies manufacturing,Dental equipment and supplies manufacturing
23,339,3391,33911,339115,Construction,Miscellaneous manufacturing,Medical equipment and supplies manufacturing,Medical equipment and supplies manufacturing,Ophthalmic goods manufacturing
23,339,3391,33911,339116,Construction,Miscellaneous manufacturing,Medical equipment and supplies manufacturing,Medical equipment and supplies manufacturing,Dental laboratories
23,339,3399,33991,339910,Construction,Miscellaneous manufacturing,Other miscellaneous manufacturing,Jewelry and silverware manufacturing,Jewelry and silverware manufacturing
23,339,3399,33992,339920,Construction,Miscellaneous manufacturing,Other miscellaneous manufacturing,Sporting and athletic goods manufacturing,Sporting and athletic goods manufacturing
23,339,3399,33993,339930,Construction,Miscellaneous manufacturing,Other miscellaneous manufacturing,"Doll, toy, and game manufacturing","Doll, toy, and game manufacturing"
23,339,3399,33994,339940,Construction,Miscellaneous manufacturing,Other miscellaneous manufacturing,Office supplies (except paper) manufacturing,Office supplies (except paper) manufacturing
23,339,3399,33995,339950,Construction,Miscellaneous manufacturing,Other miscellaneous manufacturing,Sign manufacturing,Sign manufacturing
